makeid,modelid,manufacturerid,vin,batteryinfo,batterytype,bedtype,bodycabtype,bodyclass,enginecylinders,destinationmarket,displacementcc,displacementci,displacementl,doors,drivetype,driverassist,enginecycles,enginemodel,enginekw,entertainmentsystem,fueltypeprimary,gvwr,make,manufacturer,model,modelyear,plantcity,seats,series,steeringlocation,transmissionstyle,trim,vehicletype,windows,axles,brakesystemtype,batterycells,bedlengthin,brakesystemdesc,curbweightlb,airbagloccurtain,airbaglocseatcushion,batterya,batteryv,batterykwh,wheelbasetype,seatrows,valvetraindesign,transmissionspeeds,engineconfiguration,airbaglocfront,fueltypesecondary,fuelinjectiontype,airbaglocknee,enginehp,evdriveunit,plantcountry,plantcompanyname,plantstate,pretensioner,seatbeltsall,adaptivecruisecontrol,adaptiveheadlights,abs,cib,blindspotmon,ncsabodytype,ncsamake,ncsamodel,esc,tractioncontrol,forwardcollisionwarning,lanedeparturewarning,lanekeepsystem,rearvisibilitysystem,parkassist,airbaglocside,trim2,series2,wheelbaseshort,wheelbaselong,note,wheels,trailertype,trailerbodytype,trailerlength,wheelsizefront,wheelsizerear,otherrestraintsysteminfo,coolingtype,enginehp_to,electrificationlevel,chargerlevel,chargerpowerkw,otherengineinfo,batterya_to,batteryv_to,batterykwh_to,turbo,baseprice,batterymodules,batterypacks,topspeedmph,suggestedvin,errorcode,possiblevalues,axleconfiguration,enginemanufacturer,buslength,busfloorconfigtype,bustype,otherbusinfo,custommotorcycletype,motorcyclesuspensiontype,motorcyclechassistype,othermotorcycleinfo,othertrailerinfo,additionalerrortext,cashforclunkers,trackwidth,tpms,activesafetysysnote,dynamicbrakesupport,pedestrianautomaticemergencybraking,autoreversesystem,automaticpedestrianalertingsound,can_aacn,edr,keylessignition,daytimerunninglight,lowerbeamheadlamplightsource,semiautomaticheadlampbeamswitching,adaptivedrivingbeam,saeautomationlevel,saeautomationlevel_to,rearcrosstrafficalert,gcwr,gcwr_to,ncsanote,ncsamappingexception,ncsamapexcapprovedon,ncsamapexcapprovedby,gvwr_to,errortext,rearautomaticemergencybraking,blindspotintervention,lanecenteringassistance,nonlanduse,vehicledescriptor,fueltanktype,fueltankmaterial,combinedbrakingsystem,wheeliemitigation
452,2765,966,WBAVT13566K792966,,,Not Applicable,Not Applicable,Wagon,6,,3000,182.8,3,4,,,,,,,Gasoline,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",BMW,BMW AG,325xi,2006,MUNICH,,3-Series,,,325xiT (Touring),PASSENGER CAR,,,,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,,,215,,GERMANY,,,,Manual,,,,,,,,,,,,,,,,,,Sport Wagon Body Style,108.7,,"BMW NA Code 0636  Serial Number Ranges : Manual AV98000-, Automatic KW22000-  GVWR   Std. = 4839  ,SMG = -  ,Auto. = 4883   GAWR Front = 2293 ,Rear = 2646 ,Service Load = 1102  Length w/ bumpers = 178.2 ,Width = 71.5 ,Height = 55.8 ,Track Front = 59.1 ,Track Rear = 59.6  Shipping Weight   Std.=3737  SMG=NA  Auto.=3781        ",,Not Applicable,Not Applicable,,,,"Dual-stage suppl. restraint system (SRS) certified to the advanced airbag requiremnets of FMVSS 208, S14.",,,,,,,,,,,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,WBAVT135*6K,,,,
460,1798,976,1FMCU9C78AK419615,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,2500.0,152.55936023683,2.5,4,,,,Ford,171,,Gasoline,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",FORD,FORD MOTOR COMPANY,Escape,2010,CLAYCOMO,,XLS,,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,Hydraulic,,,,,,,,,,,,,,In-Line,1st Row (Driver and Passenger),,,,,,UNITED STATES (USA),Kansas City,MISSOURI,,Manual,,,,,,,,,,,,,,,,1st and 2nd Rows,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Displacement is 2.5L 4V.,,,,,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,1FMCU9C7*AK,,,,
448,3005,1088,4T3BA3BB9CU217763,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,2700.0,164.76410905577,2.7,5,4x2,,,1AR-FE,,,Gasoline,"Class 1: 6,000 lb or less (2,722 kg or less)",TOYOTA,"TOYOTA MOTOR MANUFACTURING, KENTUCKY, INC.",Venza,2012,GEORGETOWN,,AGV10L/AGV15L/GGV10L/GGV15L,,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,,All Rows,,,,,,,,,In-Line,1st Row (Driver and Passenger),,Multipoint Fuel Injection (MPFI),Driver Seat Only,181,,UNITED STATES (USA),"Toyota Motor Manufacturing, Kentucky, Inc.",KENTUCKY,,Manual,,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,Wagon Body Type,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,4T3BA3BB*CU,,,,
460,1805,976,1FTSX2A52AE265224,,,,Extra/Super/Quad/Double/King/Extended,Pickup,8,,5400.0,329.52821811155,5.4,,4x2,,,5.4L 3V,,,Gasoline,"Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)",FORD,FORD MOTOR COMPANY,F-250,2010,JEFFERSON COUNTY,,Super Duty - Single Rear Wheel,,,,TRUCK,,,Hydraulic,,,,,,,,,,,,,,V-Shaped,1st Row (Driver and Passenger),,,,250,,UNITED STATES (USA),Kentucky Truck,KENTUCKY,,Manual,,,,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,0,,,Ford,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,"The Model Year decoded for this VIN may be incorrect. If you know the Model year, please enter it and decode again to get more accurate information.",,,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,1FTSX2A5*AE,,,,
476,1940,994,1D4PT6GX0AW024411,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,,4000.0,244.09497637892,4.0,4,4x2,,,,,,Gasoline,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",DODGE,FCA US LLC,Nitro,2010,TOLEDO,,KA,Left-Hand Drive (LHD),,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,Hydraulic,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,,,,,UNITED STATES (USA),Toledo North Assembly,OHIO,Yes,Manual,,,,,,,,,,,,,,,,All Rows,S (Sport),,,,Crew Cab / Quad Cab,,Not Applicable,Not Applicable,,,,,,,,,,"Sales Code for Engine - EGQ,EGS",,,,No,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,1D4PT6GX*AW,,,,
476,1938,1002,3D73Y3CLXBG106828,,,,Crew/Super Crew/Crew Max,Pickup,6,,6700.0,408.85908543470,6.7,,4WD/4-Wheel Drive/4x4,,,,,,Diesel,"Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)",DODGE,CHRYSLER DE MEXICO TOLUCA,Ram,2011,SALTILLO,,Heavy Duty,,,3500,TRUCK,,,Hydraulic,,,,,,,,,,,,,,,,,,,,,MEXICO,Saltillo Assembly,COAHUILA,Yes,Manual,,,,,,,,,,,,,,,,,M (Medium),Single Rear Wheels,,,,,Not Applicable,Not Applicable,,,,,,,,,,Sales Code for Engine - ETJ,,,,,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,"The Model Year decoded for this VIN may be incorrect. If you know the Model year, please enter it and decode again to get more accurate information.",,,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,3D73Y3CL*BG,,,,
452,1709,966,WBAPK5C59BF507375,,,Not Applicable,Not Applicable,Sedan/Saloon,6,,3000.0,182.9,3.0,4,AWD/All-Wheel Drive,,,,,,Gasoline,"Class 1: 6,000 lb or less (2,722 kg or less)",BMW,BMW AG,328i,2011,MUNICH,,3-Series,,,xDrive SULEV,PASSENGER CAR,,,,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,,,230,,GERMANY,,,Yes,Manual,,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,,,,,,Not Applicable,Not Applicable,,,,"Head Inflatable Restraint for Driver, Front Passenger, Rear Outboard Driver-side and Rear Outboard Passenger-side.  Pretensioners for Driver and Front Passenger.",,,,,,,,,,,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Direct,,,,,,,,,,,,,,,,,,,,,,"Class 1: 6,000 lb or less (2,722 kg or less)",0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,WBAPK5C5*BF,,,,
469,1827,984,2G61P5S37E9567259,,,Not Applicable,Not Applicable,Sedan/Saloon,6,,3600.0,219.68547874103,3.6,4,FWD/Front-Wheel Drive,,,LFX,,,Gasoline,"Class 1: 6,000 lb or less (2,722 kg or less)",CADILLAC,GENERAL MOTORS LLC,XTS,2014,OSHAWA #1 (OSH),,,,,Premium,PASSENGER CAR,4,,,,,,,All Rows,,,,,,,Dual Overhead Cam (DOHC),,,1st Row (Driver and Passenger),Ethanol (E85),Stoichiometric Gasoline Direct Injection (SGDI),1st Row (Driver and Passenger),,,CANADA,GMNA,ONTARIO,,Manual,,,,,,,,,,,,,,,,1st and 2nd Rows,,,,,Body type: 4Dr Sedan Notchback,,Not Applicable,Not Applicable,,,,,,,,,,"Book Codes: 0G, BE, A. VVT, E85 Max, Aluminum.",,,,,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Direct,,,,,,,,,,,,,,,,,,,,,,"Class 1: 6,000 lb or less (2,722 kg or less)",0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,2G61P5S3*E9,,,,
515,2180,1057,JTHBC1KS9A5722879,,,Not Applicable,Not Applicable,Sedan/Saloon,6,,3500.0,213.58310433156,3.5,4,4x2,,,2GR-FSE+1KM,,,Gasoline,"Class 1: 6,000 lb or less (2,722 kg or less)",LEXUS,TOYOTA MOTOR CORPORATION,GS,2010,TAHARA,,URS190L/GRS191L/GRS196L/GWS191L,,,450h,PASSENGER CAR,,,,,,,,All Rows,,,,,,,,,V-Shaped,1st Row (Driver and Passenger),Electric,,1st Row (Driver and Passenger),,,JAPAN,Toyota Motor Corporation - Tahara Plant,AICHI,,Manual,,,,,,,,,,,,,,,,All Rows,,,,,,,Not Applicable,Not Applicable,,,,,,,HEV (Hybrid Electric Vehicle) - Level Unknown,,,,,,,,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Direct,,,,,,,,,,,,,,,,,,,,,,"Class 1: 6,000 lb or less (2,722 kg or less)",0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,JTHBC1KS*A5,,,,
502,2067,14379,ZHWGU5BZ6DL296987,,,Not Applicable,Not Applicable,Coupe,10,U.S.,5200.0,317.32346929260,5.2,2,4x2,,,CEH,,,Gasoline,,LAMBORGHINI,AUTOMOBILI LAMBORGHINI SPA,Gallardo,2013,SANT'AGATA BOLOGNESE,,,,Automated Manual Transmission (AMT),Coupe,PASSENGER CAR,,,,,,,,,,,,,,,,,V-Shaped,1st Row (Driver and Passenger),,,,543,,ITALY,Lamborghini,EMILIA-ROMAGNA,Yes,Manual,,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,,,,,,Not Applicable,Not Applicable,,,,Type 2 active seat belt for Driver & Passenger.,,552,,,,,,,,,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,ZHWGU5BZ*DL,,,,
582,3146,1149,WAUDH98E78A939390,,,Not Applicable,Not Applicable,Sedan/Saloon,6,,3123,190.577152807,3.123000,4,AWD/All-Wheel Drive,,,,,,Gasoline,"Class 1: 6,000 lb or less (2,722 kg or less)",AUDI,AUDI AG,A4,2008,INGOLSTADT,,quattro,,,,PASSENGER CAR,,,,,,,,1st and 2nd Rows,,,,,,,,,,1st Row (Driver and Passenger),,,,255.00,,GERMANY,,,,Manual,,,,,,,,,,,,,,,,All Rows,,,,,,,Not Applicable,Not Applicable,,,,"Advanced Front AirBag, Active Seat Belt, Advanced Front AirBag",,,,,,50-St/Can. BIN 5 / LEV II emission std.  Emissions Certification Test Group: 8ADXV03.1374.,,,,,,,,,,0,,,Audi,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Direct,,,,,,,,,,,,,,,,,,,,,,"Class 1: 6,000 lb or less (2,722 kg or less)",0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,WAUDH98E*8A,,,,
448,2213,1087,5TDBK3EH4BS683971,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,,3456,213.58310433156,3.5,5,4WD/4-Wheel Drive/4x4,,,2GR-FE,,,Gasoline,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",TOYOTA,"TOYOTA MOTOR MANUFACTURING, INDIANA, INC.",Highlander,2011,PRINCETON,,GSU40L/GSU45L/ASU40L/GVU48L,,,Base/Hybrid Base/SE,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,,All Rows,,,,,,,Dual Overhead Cam (DOHC),,V-Shaped,1st Row (Driver and Passenger),,Multipoint Fuel Injection (MPFI),Driver Seat Only,231,,UNITED STATES (USA),"Toyota Motor Manufacturing, Indiana, Inc.",INDIANA,,Manual,,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,Wagon body style,,,,,Not Applicable,Not Applicable,,,,,Water,,,,,,,,,,,,,,,0,,,Toyota,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,5TDBK3EH*BS,,,,
482,3137,16478,3VW1K7AJ5CM873174,,,Not Applicable,Not Applicable,Sedan/Saloon,4,,1984,121.071108283,1.984000,4,,,,,,,Gasoline,"Class 1: 6,000 lb or less (2,722 kg or less)",VOLKSWAGEN,VOLKSWAGEN DE MEXICO SA DE CV,Jetta,2012,PUEBLA,,Jetta/S,,Manual/Standard,,PASSENGER CAR,,,,,,,,1st Row (Driver and Passenger),,,,,,,,5,,1st Row (Driver and Passenger),,,,115.00,,MEXICO,,,,Manual,,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,,,,,,Not Applicable,Not Applicable,,,,"Active Seat   Belt Advanced Front Air Bags., Active Seat Belt Advanced Front Air Bags.",,,,,,"50-St. BIN 5/ULEV II emission. Emissions Certification Test Group: CVWXV02.0U36.       ",,,,,,,,,,0,,,Volkswagen,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Indirect,,,,,,,,,,,,,,,,,,,,,,"Class 1: 6,000 lb or less (2,722 kg or less)",0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,3VW1K7AJ*CM,,,,
582,3147,1149,WAUUL58E05A538508,,,Not Applicable,Not Applicable,Wagon,8,U.S.,4163,254.041846666,4.163000,4,,,,,,,Gasoline,,AUDI,AUDI AG,S4,2005,INGOLSTADT,,Avant,,,,PASSENGER CAR,,,,,,,,1st and 2nd Rows,,,,,,,,,,1st Row (Driver and Passenger),,,,344,,GERMANY,,,,Manual,,,,,,,,,,,,,,,,All Rows,,,,,Note: New S4 Model,,Not Applicable,Not Applicable,,,,"Active Seat Belt., Advanced Front AirBag",,,,,,50-St/Can. BIN 9 / LEV emission std.  Emissions Certification Test Group: 5ADXV04.2345,,,,,,,,,,0,,,Audi,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,WAUUL58E*5A,,,,
582,3679,1149,WA1LMBFE8BD604708,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,,2967,181.057448729,2.967000,4,,,,,,,Diesel,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",AUDI,AUDI AG,Q7,2011,BRATISLAVA,,3.0T/TDI Premium Plus,,,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,,1st and 2nd Rows,,,,,,,,,,1st Row (Driver and Passenger),,,,225,,SLOVAKIA,,,,Manual,,,,,,,,,,,,,,,,All Rows,,,,,,,Not Applicable,Not Applicable,,,,"Active Seat Belt, Advanced Front AirBag",,,,,,50-St/Can. BIN 5 / ULEV II emission std. Emissions Certification Test Group: BADXT03.03UG.,,,,,,,,,,0,,,Audi,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Indirect,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,WA1LMBFE*BD,,,,
452,1711,966,WBAKG7C51CE619246,,,Not Applicable,Not Applicable,Coupe,6,,2979.1682352,181.8,3.0,2,,,,,,,Gasoline,"Class 1: 6,000 lb or less (2,722 kg or less)",BMW,BMW AG,335i,2012,REGENSBURG,,3-Series,,,,PASSENGER CAR,,,,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,,,300,,GERMANY,,,Yes,Manual,,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,,,,,,Not Applicable,Not Applicable,,,,"Head Inflatable Restraint for Driver, Front Passenger, Rear Outboard Driver-side and Rear Outboard Passenger-side.  Pretensioners for Driver and Front Passenger.",,,,,,,,,,,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Direct,,,,,,,,,,,,,,,,,,,,,,"Class 1: 6,000 lb or less (2,722 kg or less)",0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,WBAKG7C5*CE,,,,
498,2735,1034,5NPDH4AE2BH474470,,,Not Applicable,Not Applicable,Sedan/Saloon,,,1800.0,109.84273937051,1.8,4,,,,MPI NU,,,Gasoline,"Class 1: 6,000 lb or less (2,722 kg or less)",HYUNDAI,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Elantra,2011,,,GLS (Middle grade),,,,PASSENGER CAR,,,,,,,,1st and 2nd Rows,,,,,,,Dual Overhead Cam (DOHC),,,1st Row (Driver and Passenger),,Multipoint Fuel Injection (MPFI),,,,UNITED STATES (USA),Hyundai Motor Manufacturing Alabama,ALABAMA,,Manual,,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,UD,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Direct,,,,,,,,,,,,,,,,,,,,,,"Class 1: 6,000 lb or less (2,722 kg or less)",0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,5NPDH4AE*BH,,,,
583,33783,13983,SCBBR9ZA8AC763465,,,Not Applicable,Not Applicable,Sedan/Saloon,12,U.S.,6000,366.1424645683,6,4,,,,,,,Gasoline,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",BENTLEY,BENTLEY MOTORS LIMITED,Continental,2010,CREWE,,,,,Flying Spur,PASSENGER CAR,,,,,,,,1st and 2nd Rows,,,,,,,,,W Shaped,1st Row (Driver and Passenger),,,Driver Seat Only,552,,UNITED KINGDOM (UK),,,,Manual,,,,,,,,,,,,,,,,1st and 2nd Rows,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Twin-Turbocharged Catalyst LEV II,,,,Yes,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Direct,,,,,,,,,,,,,,,,,,,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,SCBBR9ZA*AC,,,,
469,1825,984,1G6DV57V280551904,,,Not Applicable,Not Applicable,Sedan/Saloon,6,,3600.0,219.68547874103,3.6,4,RWD/Rear-Wheel Drive,,,LLT,,,Gasoline,"Class 1: 6,000 lb or less (2,722 kg or less)",CADILLAC,GENERAL MOTORS LLC,CTS,2008,LANSING - GRAND RIVER,,"auto trans, RWD, Navigation, High feature V6",,Automatic,,PASSENGER CAR,4,,,,,,,1st Row (Driver and Passenger),,,,,,,Dual Overhead Cam (DOHC),,V-Shaped,1st Row (Driver and Passenger),,Stoichiometric Gasoline Direct Injection (SGDI),,,,UNITED STATES (USA),GMNA,MICHIGAN,,Manual,,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,,,,,,Not Applicable,Not Applicable,,,,Has Occupant Sensor,,,,,,,,,,,,,,,,0,,,GM,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Class 1: 6,000 lb or less (2,722 kg or less)",0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,1G6DV57V*80,,,,
582,3148,1149,WAUDV94F69N715965,,,Not Applicable,Not Applicable,Sedan/Saloon,8,,4163,254.041846666,4.163000,4,AWD/All-Wheel Drive,,,Audi,,,Gasoline,"Class 1: 6,000 lb or less (2,722 kg or less)",AUDI,AUDI AG,A6,2009,NECKARSULM,,quattro Premium,,,,PASSENGER CAR,,,,,,,,1st and 2nd Rows,,,,,,,,,,1st Row (Driver and Passenger),,,,350.00,,GERMANY,,,,Manual,,,,,,,,,,,,,,,,All Rows,,,,,,,Not Applicable,Not Applicable,,,,"Advanced Front AirBag, Active Seat Belt, Advanced Front AirBag",,,,,,50-St/Can. BIN 5 / LEV II emission std. Emissions Certification Test Group: 9ADXV04.2365.,,,,,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Indirect,,,,,,,,,,,,,,,,,,,,,,"Class 1: 6,000 lb or less (2,722 kg or less)",0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,WAUDV94F*9N,,,,
448,13823,1057,JTDKDTB34F1639765,,,Not Applicable,Not Applicable,Hatchback/Liftback/Notchback,4,,1500.0,91.53561614209,1.5,5,4x2,,,1NZ-FXE+1LM,,,Gasoline,"Class 1: 6,000 lb or less (2,722 kg or less)",TOYOTA,TOYOTA MOTOR CORPORATION,Prius C,2015,IWATE,,NHP10L,,,,PASSENGER CAR,,,,,,,,All Rows,Driver Seat Only,,,,,,,,In-Line,1st Row (Driver and Passenger),Electric,Multipoint Fuel Injection (MPFI),Driver Seat Only,72,,JAPAN,"Kanto Auto Works, LTD",,,Manual,,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,,,,,,Not Applicable,Not Applicable,,,,,,,Strong HEV (Hybrid Electric Vehicle),,,,,,,,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Direct,,,,,,,,,,,,,,,,,,,,,,"Class 1: 6,000 lb or less (2,722 kg or less)",0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,JTDKDTB3*F1,,,,
476,1938,1002,3D7TP2CT3BG864846,,,,Crew/Super Crew/Crew Max,Pickup,8,,5700.0,347.83534133997,5.7,,4x2,,,,,,Gasoline,"Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)",DODGE,CHRYSLER DE MEXICO TOLUCA,Ram,2011,SALTILLO,,Heavy Duty,,,2500,TRUCK,,,Hydraulic,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,,,,,MEXICO,Saltillo Assembly,COAHUILA,Yes,Manual,,,,,,,,,,,,,,,,All Rows,"DJ2,DJ7",,,,,,Not Applicable,Not Applicable,,,,,,,,,,"Sales Code for Engine - EZC,EZE,EZH",,,,No,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,"The Model Year decoded for this VIN may be incorrect. If you know the Model year, please enter it and decode again to get more accurate information.",,,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,3D7TP2CT*BG,,,,
582,3146,1149,WAUEH78E48A811004,,,Not Applicable,Not Applicable,Sedan/Saloon,6,,3123,190.577152807,3.123000,4,AWD/All-Wheel Drive,,,,,,Gasoline,"Class 1: 6,000 lb or less (2,722 kg or less)",AUDI,AUDI AG,A4,2008,INGOLSTADT,,quattro S-Line,,,,PASSENGER CAR,,,,,,,,1st and 2nd Rows,,,,,,,,,,1st Row (Driver and Passenger),,,,255.00,,GERMANY,,,,Manual,,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,,,,,,Not Applicable,Not Applicable,,,,"Active Seat Belt, Advanced Front AirBag",,,,,,50-St/Can. BIN 5 / LEV II emission std.  Emissions Certification Test Group: 8ADXV03.1374.,,,,,,,,,,0,,,Audi,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Direct,,,,,,,,,,,,,,,,,,,,,,"Class 1: 6,000 lb or less (2,722 kg or less)",0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,WAUEH78E*8A,,,,
476,1939,1002,3C4PDCBB9FT263764,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,U.S.,2400.0,146.45698582735,2.4,,FWD/Front-Wheel Drive,,,,,,Gasoline,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",DODGE,CHRYSLER DE MEXICO TOLUCA,Journey,2015,TOLUCA,,,Left-Hand Drive (LHD),,SXT,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,Hydraulic,,,,,,,,,,,,,,,1st Row (Driver and Passenger),,,,,,MEXICO,Toluca Assembly,STATE OF MEXICO,,Manual,,,,,,,,,,,,,,,,All Rows,,Body Style: Hatchback Tall,,,,,Not Applicable,Not Applicable,,,,Active Seat Belt,,,,,,"Sales Code: ED3,ED6,ED7,ED8,EDD,EDE",,,,No,,,,,,0,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,Direct,,,,,,,,,,,,,,,,,,,,,,,0 - VIN decoded clean. Check Digit (9th position) is correct,,,,,3C4PDCBB*FT,,,,
